Timestamp,System power generated,Wind speed,Wind direction,Pressure,Air temperature,windfarm power
"Aug 7, 10:00 am",0.0,0.583,335,0.994846,29.063,0.0
"Aug 7, 11:00 am",19.8055,3.302,95,0.995141,29.763,8.57
"Aug 7, 12:00 pm",1026.71,8.393,106,0.994255,27.463,428.53
"Aug 7, 01:00 pm",891.684,8.018,120,0.992281,26.863,362.53
"Aug 7, 02:00 pm",910.053,8.087,134,0.990306,27.363,385.7
"Aug 7, 03:00 pm",499.856,6.643,124,0.990109,27.663,214.51
"Aug 7, 04:00 pm",2212.02,11.043,106,0.992183,26.663,877.18
"Aug 7, 05:00 pm",1514.33,9.55,122,0.990209,26.563,602.72
"Aug 7, 06:00 pm",1030.39,8.403,133,0.991492,26.663,402.76
"Aug 7, 07:00 pm",652.994,7.247,126,0.992775,26.763,285.58
"Aug 7, 08:00 pm",625.361,7.158,129,0.992676,26.863,260.01
"Aug 7, 09:00 pm",515.871,6.703,138,0.991689,26.863,189.15
"Aug 7, 10:00 pm",292.252,5.596,150,0.995638,26.863,125.39
"Aug 7, 11:00 pm",394.562,6.169,178,0.99475,26.763,157.21
"Aug 8, 12:00 am",332.234,5.833,183,0.994256,26.763,121.43
"Aug 8, 01:00 am",306.64,5.685,183,0.992972,26.763,123.88
"Aug 8, 02:00 am",122.044,4.399,186,0.992775,26.763,48.01
"Aug 8, 03:00 am",112.569,4.32,192,0.99238,26.763,48.43
"Aug 8, 04:00 am",62.5476,3.826,195,0.991393,26.663,23.54
"Aug 8, 05:00 am",9.27703,3.164,207,0.99159,26.663,3.95
"Aug 8, 06:00 am",42.6717,3.579,188,0.992479,26.813,17.27
"Aug 8, 07:00 am",76.1724,3.994,233,0.993367,26.963,27.75
"Aug 8, 08:00 am",4.35094,3.104,231,0.99386,27.763,1.9
"Aug 8, 09:00 am",0.0,2.175,253,0.99455,28.963,0.0
"Aug 8, 10:00 am",55.3013,3.747,318,0.993464,29.963,21.2
"Aug 8, 11:00 am",0.0,3.025,332,0.993857,31.063,0.0
"Aug 8, 12:00 pm",0.0,1.829,68,0.992869,32.063,0.0
"Aug 8, 01:00 pm",534.441,6.812,81,0.992673,30.963,205.43
"Aug 8, 02:00 pm",2972.95,14.226,109,0.991689,26.763,1116.09
"Aug 8, 03:00 pm",2575.56,12.031,129,0.991098,25.263,953.8
"Aug 8, 04:00 pm",123.803,4.419,157,0.989714,26.863,47.52
"Aug 8, 05:00 pm",88.6601,4.123,272,0.98863,25.963,37.45
"Aug 8, 06:00 pm",235.392,5.269,310,0.991097,26.913,93.62
"Aug 8, 07:00 pm",446.644,6.406,353,0.993564,27.863,168.92
"Aug 8, 08:00 pm",215.374,5.151,3,0.991393,26.763,80.4
"Aug 8, 09:00 pm",93.3548,4.162,327,0.990702,26.763,36.09
"Aug 8, 10:00 pm",0.0,2.6,328,0.99396,26.063,0.0
"Aug 8, 11:00 pm",0.0,2.412,247,0.993369,25.163,0.0
"Aug 9, 12:00 am",358.923,5.981,199,0.995047,25.663,157.59
"Aug 9, 01:00 am",820.224,7.78,196,0.994256,26.563,327.12
"Aug 9, 02:00 am",409.293,6.238,185,0.993466,26.963,153.21
"Aug 9, 03:00 am",398.503,6.189,189,0.994551,26.963,171.87
"Aug 9, 04:00 am",410.518,6.248,185,0.9909,26.863,162.91
"Aug 9, 05:00 am",421.82,6.297,175,0.991097,26.763,175.8
"Aug 9, 06:00 am",395.235,6.179,174,0.991886,26.763,173.39
"Aug 9, 07:00 am",370.03,6.06,181,0.992577,26.763,134.7
"Aug 9, 08:00 am",46.6307,3.628,197,0.995045,27.563,17.15
"Aug 9, 09:00 am",0.0,1.394,160,0.994945,28.863,0.0
"Aug 9, 10:00 am",97.0185,4.202,89,0.993266,29.363,37.11
"Aug 9, 11:00 am",476.319,6.535,87,0.995735,28.563,178.5
"Aug 9, 12:00 pm",1464.63,9.451,93,0.993762,27.663,531.88
"Aug 9, 01:00 pm",1360.98,9.244,96,0.991985,27.063,492.33
"Aug 9, 02:00 pm",1116.12,8.631,111,0.992479,27.063,470.96
"Aug 9, 03:00 pm",866.209,7.939,119,0.992281,27.263,321.15
"Aug 9, 04:00 pm",723.75,7.484,121,0.9908,27.263,287.63
"Aug 9, 05:00 pm",763.444,7.612,122,0.989714,27.063,311.85
"Aug 9, 06:00 pm",558.063,6.891,108,0.990701,27.113,220.03
"Aug 9, 07:00 pm",392.201,6.169,113,0.991689,27.163,142.04
"Aug 9, 08:00 pm",252.301,5.368,110,0.992873,27.163,106.64
"Aug 9, 09:00 pm",225.858,5.21,112,0.994255,27.163,81.5
"Aug 9, 10:00 pm",463.185,6.466,118,0.996329,27.063,194.98
"Aug 9, 11:00 pm",422.863,6.297,124,0.993367,26.963,182.45
"Aug 10, 12:00 am",284.62,5.556,123,0.994058,26.963,112.32
"Aug 10, 01:00 am",316.585,5.744,140,0.993762,26.863,127.53
"Aug 10, 02:00 am",201.505,5.062,161,0.993169,26.663,80.23
"Aug 10, 03:00 am",218.99,5.17,173,0.991985,26.563,85.66
"Aug 10, 04:00 am",108.773,4.291,192,0.989814,26.363,46.88
"Aug 10, 05:00 am",11.5599,3.193,231,0.990209,26.263,4.99
"Aug 10, 06:00 am",0.0,2.501,233,0.992479,26.363,0.0
"Aug 10, 07:00 am",0.0,1.809,272,0.994651,26.463,0.0
"Aug 10, 08:00 am",0.0,0.208,61,0.991096,27.663,0.0
"Aug 10, 09:00 am",0.0,0.682,74,0.99228,28.763,0.0
"Aug 10, 10:00 am",0.0,1.058,116,0.993464,29.863,0.0
"Aug 10, 11:00 am",173.521,4.844,108,0.992181,29.563,68.75
"Aug 10, 12:00 pm",1118.28,8.64,116,0.991293,27.263,427.51
"Aug 10, 01:00 pm",1295.32,9.105,124,0.990604,26.963,565.68
"Aug 10, 02:00 pm",1598.7,9.728,128,0.989616,27.263,593.8
"Aug 10, 03:00 pm",1912.61,10.38,132,0.989912,27.463,777.26
"Aug 10, 04:00 pm",1957.28,10.489,135,0.988135,27.463,748.86
"Aug 10, 05:00 pm",1619.69,9.777,136,0.98774,27.263,619.24
"Aug 10, 06:00 pm",1519.56,9.57,137,0.988727,27.013,596.27
"Aug 10, 07:00 pm",1423.38,9.372,140,0.989714,26.763,626.15
"Aug 10, 08:00 pm",875.299,7.968,150,0.9909,26.763,318.96
"Aug 10, 09:00 pm",934.148,8.156,162,0.99011,26.863,379.53
"Aug 10, 10:00 pm",1363.91,9.253,164,0.9909,26.963,500.02
"Aug 10, 11:00 pm",1303.09,9.125,177,0.991097,26.963,485.22
"Aug 11, 12:00 am",803.957,7.741,184,0.990701,27.163,317.7
"Aug 11, 01:00 am",526.349,6.752,179,0.991294,27.163,210.98
"Aug 11, 02:00 am",504.838,6.663,178,0.989517,27.263,192.19
"Aug 11, 03:00 am",718.98,7.474,186,0.98932,27.463,277.03
"Aug 11, 04:00 am",962.603,8.245,188,0.98695,27.463,353.23
"Aug 11, 05:00 am",1011.63,8.374,196,0.985963,27.263,388.73
"Aug 11, 06:00 am",649.408,7.247,191,0.98853,26.913,284.0
"Aug 11, 07:00 am",379.253,6.11,190,0.991097,26.563,165.19
"Aug 11, 08:00 am",206.597,5.101,177,0.991097,26.963,79.91
"Aug 11, 09:00 am",250.535,5.368,175,0.989418,27.863,101.63
"Aug 11, 10:00 am",189.657,4.973,139,0.992774,28.563,82.08
"Aug 11, 11:00 am",379.289,6.129,139,0.990503,29.163,136.73
"Aug 11, 12:00 pm",1462.36,9.461,115,0.990504,28.063,621.29
"Aug 11, 01:00 pm",1989.46,10.549,117,0.989517,26.763,867.15
"Aug 11, 02:00 pm",2355.52,11.438,125,0.986655,26.563,865.2
"Aug 11, 03:00 pm",2685.43,12.486,135,0.986556,27.063,1001.44
"Aug 11, 04:00 pm",2872.29,13.425,138,0.984779,27.263,1254.79
"Aug 11, 05:00 pm",2636.64,12.279,140,0.984088,27.363,1062.57
"Aug 11, 06:00 pm",2543.59,11.982,131,0.985964,26.863,918.58
"Aug 11, 07:00 pm",2441.25,11.676,133,0.98774,26.363,929.17
"Aug 11, 08:00 pm",2014.73,10.608,140,0.989221,26.563,797.82
"Aug 11, 09:00 pm",1765.47,10.054,151,0.989814,26.663,733.43
"Aug 11, 10:00 pm",1354.97,9.234,145,0.989517,26.763,567.26
"Aug 11, 11:00 pm",956.995,8.215,147,0.991294,26.863,420.73
"Aug 12, 12:00 am",987.078,8.294,148,0.990604,26.863,378.05
"Aug 12, 01:00 am",1054.86,8.472,149,0.990505,26.863,425.17
"Aug 12, 02:00 am",1039.64,8.443,155,0.986951,26.963,418.63
"Aug 12, 03:00 am",990.584,8.314,162,0.98774,26.963,388.76
"Aug 12, 04:00 am",874.56,7.978,168,0.986852,26.963,326.68
"Aug 12, 05:00 am",788.742,7.701,171,0.987247,26.963,345.62
"Aug 12, 06:00 am",469.935,6.515,153,0.987247,26.913,201.26
"Aug 12, 07:00 am",244.069,5.329,149,0.987346,26.863,97.6
"Aug 12, 08:00 am",41.7758,3.569,137,0.988136,25.963,17.06
"Aug 12, 09:00 am",190.126,4.973,159,0.990504,27.163,71.9
"Aug 12, 10:00 am",581.121,6.999,136,0.990701,28.263,234.48
"Aug 12, 11:00 am",1020.06,8.393,137,0.990405,28.163,423.93
"Aug 12, 12:00 pm",1949.86,10.479,131,0.987838,27.963,782.31
"Aug 12, 01:00 pm",2707.89,12.595,138,0.987838,27.763,1189.37
"Aug 12, 02:00 pm",2518.15,11.923,137,0.987147,28.263,1029.69
"Aug 12, 03:00 pm",2592.7,12.13,133,0.988036,28.063,1010.32
"Aug 12, 04:00 pm",2746.98,12.773,129,0.985272,27.463,1158.6
"Aug 12, 05:00 pm",2755.57,12.812,132,0.985272,27.063,1029.58
"Aug 12, 06:00 pm",2751.33,12.783,132,0.986359,26.863,1075.11
"Aug 12, 07:00 pm",2746.38,12.753,134,0.987444,26.663,1064.93
"Aug 12, 08:00 pm",2562.24,12.031,144,0.987346,26.963,1010.92
"Aug 12, 09:00 pm",2186.21,10.993,145,0.991196,27.063,923.77
"Aug 12, 10:00 pm",2099.39,10.796,148,0.991196,27.063,837.1
"Aug 12, 11:00 pm",1741.05,10.005,149,0.991195,27.163,737.37
"Aug 13, 12:00 am",1890.88,10.331,151,0.989517,27.263,767.92
"Aug 13, 01:00 am",1251.77,8.996,151,0.989813,27.363,484.89
"Aug 13, 02:00 am",865.154,7.939,143,0.989517,26.763,367.52
"Aug 13, 03:00 am",803.745,7.741,141,0.990504,27.063,304.67
"Aug 13, 04:00 am",777.897,7.662,146,0.989813,27.363,294.01
"Aug 13, 05:00 am",842.062,7.869,146,0.988925,27.263,337.13
"Aug 13, 06:00 am",723.724,7.484,131,0.990602,27.213,275.64
"Aug 13, 07:00 am",604.419,7.088,138,0.992183,27.163,218.03
"Aug 13, 08:00 am",848.933,7.879,133,0.991097,26.363,349.64
"Aug 13, 09:00 am",1335.84,9.194,131,0.994354,27.863,535.52
"Aug 13, 10:00 am",2390.62,11.537,131,0.991589,27.963,945.83
"Aug 13, 11:00 am",2359.46,11.448,121,0.990602,27.663,1031.93
"Aug 13, 12:00 pm",2689.56,12.496,121,0.9908,27.563,1091.14
"Aug 13, 01:00 pm",2591.6,12.111,133,0.990997,27.663,1111.99
"Aug 13, 02:00 pm",2642.15,12.288,134,0.989912,27.963,980.65
"Aug 13, 03:00 pm",2648.76,12.318,136,0.99001,27.863,1074.17
"Aug 13, 04:00 pm",2443.63,11.695,137,0.988924,27.863,1049.39
"Aug 13, 05:00 pm",2118.56,10.855,137,0.988825,27.763,861.51
"Aug 13, 06:00 pm",1861.09,10.262,134,0.989912,27.263,776.9
"Aug 13, 07:00 pm",1574.13,9.669,135,0.990998,26.763,613.54
"Aug 13, 08:00 pm",1399.42,9.313,151,0.993268,26.763,514.14
"Aug 13, 09:00 pm",1004.66,8.334,157,0.992676,26.863,398.48
"Aug 13, 10:00 pm",1192.91,8.828,149,0.992873,26.963,467.09
"Aug 13, 11:00 pm",1290.85,9.085,145,0.992281,26.863,554.25
"Aug 14, 12:00 am",1313.81,9.145,146,0.992972,26.863,498.62
"Aug 14, 01:00 am",870.292,7.948,152,0.99238,26.963,380.61
"Aug 14, 02:00 am",679.416,7.336,147,0.992183,27.063,296.67
"Aug 14, 03:00 am",860.336,7.919,154,0.992972,27.063,326.76
"Aug 14, 04:00 am",867.915,7.948,163,0.9908,27.163,336.62
"Aug 14, 05:00 am",560.545,6.901,163,0.990109,27.163,241.96
"Aug 14, 06:00 am",460.749,6.466,154,0.990801,26.863,201.5
"Aug 14, 07:00 am",363.527,6.021,152,0.99159,26.563,143.77
"Aug 14, 08:00 am",566.858,6.93,165,0.991096,27.463,218.63
"Aug 14, 09:00 am",1025.85,8.393,156,0.995439,28.063,412.48
"Aug 14, 10:00 am",782.86,7.672,142,0.994452,28.063,324.9
"Aug 14, 11:00 am",1021.43,8.403,136,0.991391,29.163,390.06
"Aug 14, 12:00 pm",1231.92,8.957,126,0.990305,28.663,516.07
"Aug 14, 01:00 pm",1759.55,10.054,121,0.990602,27.963,640.71
"Aug 14, 02:00 pm",2232.79,11.112,125,0.990306,27.763,812.61
"Aug 14, 03:00 pm",2402.2,11.567,128,0.991392,27.663,939.03
"Aug 14, 04:00 pm",2309.04,11.31,134,0.989023,27.663,896.55
"Aug 14, 05:00 pm",2172.69,10.974,136,0.989023,27.363,837.03
"Aug 14, 06:00 pm",1830.41,10.193,129,0.988727,26.963,730.85
"Aug 14, 07:00 pm",1442.41,9.412,139,0.988431,26.563,556.28
"Aug 14, 08:00 pm",925.694,8.126,141,0.992183,26.663,347.49
"Aug 14, 09:00 pm",702.688,7.405,132,0.993268,26.663,270.36
"Aug 14, 10:00 pm",967.141,8.235,134,0.992873,26.863,423.6
"Aug 14, 11:00 pm",867.661,7.939,133,0.992676,26.963,340.89
"Aug 15, 12:00 am",771.351,7.632,139,0.992281,27.063,305.13
"Aug 15, 01:00 am",504.301,6.653,141,0.992873,27.063,204.81
"Aug 15, 02:00 am",814.488,7.771,145,0.992084,26.963,357.29
"Aug 15, 03:00 am",339.573,5.882,159,0.992183,27.063,128.81
"Aug 15, 04:00 am",228.051,5.23,176,0.990208,27.163,94.53
"Aug 15, 05:00 am",224.655,5.21,180,0.99001,27.263,93.74
"Aug 15, 06:00 am",195.183,5.012,144,0.99159,26.913,79.75
"Aug 15, 07:00 am",173.201,4.824,146,0.993268,26.563,63.58
"Aug 15, 08:00 am",256.913,5.398,165,0.992281,27.463,106.4
"Aug 15, 09:00 am",120.149,4.389,170,0.994649,28.463,43.87
"Aug 15, 10:00 am",180.855,4.904,164,0.993957,29.763,73.73
"Aug 15, 11:00 am",349.602,5.961,138,0.992477,30.163,146.54
"Aug 15, 12:00 pm",729.696,7.523,118,0.989219,29.363,275.01
"Aug 15, 01:00 pm",1544.81,9.619,106,0.991984,27.863,660.14
"Aug 15, 02:00 pm",1252.34,8.996,112,0.991096,27.363,453.88
"Aug 15, 03:00 pm",1005.48,8.344,109,0.991195,27.263,429.85
"Aug 15, 04:00 pm",1413.1,9.352,115,0.990306,27.063,560.76
"Aug 15, 05:00 pm",912.263,8.097,130,0.988925,27.263,344.29
"Aug 15, 06:00 pm",1194.79,8.838,122,0.990801,26.813,442.91
"Aug 15, 07:00 pm",1534.4,9.58,123,0.992676,26.363,669.4
"Aug 15, 08:00 pm",974.978,8.255,127,0.992084,26.563,356.66
"Aug 15, 09:00 pm",684.885,7.345,133,0.994355,26.663,257.47
"Aug 15, 10:00 pm",684.885,7.345,135,0.994552,26.763,265.62
"Aug 15, 11:00 pm",623.679,7.148,143,0.99396,26.763,255.47
"Aug 16, 12:00 am",588.274,7.009,143,0.99544,26.763,237.42
"Aug 16, 01:00 am",490.115,6.584,148,0.994552,26.763,181.37
"Aug 16, 02:00 am",434.178,6.347,140,0.992577,26.863,166.37
"Aug 16, 03:00 am",466.024,6.485,150,0.991788,26.863,176.67
"Aug 16, 04:00 am",378.673,6.11,155,0.991196,26.963,142.79
"Aug 16, 05:00 am",352.742,5.961,165,0.990801,26.963,138.59
"Aug 16, 06:00 am",285.996,5.566,159,0.992676,27.063,119.07
"Aug 16, 07:00 am",219.115,5.17,171,0.994452,27.163,82.69
"Aug 16, 08:00 am",171.167,4.815,170,0.992971,27.963,66.64
"Aug 16, 09:00 am",34.2366,3.48,171,0.993662,28.863,13.4
"Aug 16, 10:00 am",6.8129,3.144,162,0.992181,29.963,2.98
"Aug 16, 11:00 am",63.9134,3.856,121,0.992772,30.363,27.89
"Aug 16, 12:00 pm",734.943,7.533,104,0.992279,29.263,311.62
"Aug 16, 01:00 pm",1226.71,8.927,109,0.992872,27.963,465.33
"Aug 16, 02:00 pm",1449.5,9.431,116,0.991195,27.863,529.71
"Aug 16, 03:00 pm",1337.33,9.204,116,0.992083,27.863,515.34
"Aug 16, 04:00 pm",1323.85,9.174,117,0.992083,27.563,504.84
"Aug 16, 05:00 pm",1212.47,8.888,123,0.991195,27.463,485.56
"Aug 16, 06:00 pm",963.871,8.235,114,0.990504,27.263,406.96
"Aug 16, 07:00 pm",757.784,7.593,124,0.989912,27.063,324.84
"Aug 16, 08:00 pm",199.641,5.052,122,0.991788,27.263,85.36
"Aug 16, 09:00 pm",143.099,4.577,132,0.993367,27.363,55.63
"Aug 16, 10:00 pm",127.231,4.449,126,0.990109,27.263,52.8
"Aug 16, 11:00 pm",193.785,5.002,134,0.992084,27.363,74.61
"Aug 17, 12:00 am",213.295,5.141,143,0.992577,27.363,77.83
"Aug 17, 01:00 am",175.078,4.844,155,0.993564,27.463,72.85
"Aug 17, 02:00 am",197.612,5.032,148,0.993663,27.463,71.3
"Aug 17, 03:00 am",186.944,4.943,161,0.992479,27.363,73.42
"Aug 17, 04:00 am",125.001,4.429,186,0.990701,27.163,48.29
"Aug 17, 05:00 am",106.074,4.271,203,0.990208,27.063,44.07
"Aug 17, 06:00 am",31.4376,3.44,165,0.990702,26.613,13.24
"Aug 17, 07:00 am",0.0,2.6,178,0.991196,26.163,0.0
"Aug 17, 08:00 am",0.0,1.453,184,0.991589,27.463,0.0
"Aug 17, 09:00 am",0.0,2.126,164,0.992675,28.563,0.0
"Aug 17, 10:00 am",0.0,2.027,140,0.991983,29.763,0.0
"Aug 17, 11:00 am",11.3497,3.203,92,0.991884,30.563,4.75
"Aug 17, 12:00 pm",318.521,5.783,89,0.989318,30.063,132.32
"Aug 17, 01:00 pm",850.638,7.909,84,0.990108,28.863,373.42
"Aug 17, 02:00 pm",1872.41,10.291,93,0.989616,27.463,707.8
"Aug 17, 03:00 pm",872.311,7.968,93,0.989517,27.563,360.25
"Aug 17, 04:00 pm",1051.78,8.472,93,0.98853,27.363,429.94
"Aug 17, 05:00 pm",641.817,7.227,101,0.988826,27.563,278.04
"Aug 17, 06:00 pm",415.303,6.278,95,0.989714,27.913,154.7
"Aug 17, 07:00 pm",245.736,5.339,98,0.990701,28.263,103.24
"Aug 17, 08:00 pm",158.773,4.716,88,0.992379,28.463,64.38
"Aug 17, 09:00 pm",52.5055,3.707,102,0.992675,28.463,20.06
"Aug 17, 10:00 pm",0.0,2.135,86,0.9908,28.363,0.0
"Aug 17, 11:00 pm",0.0,1.226,97,0.991886,28.163,0.0
"Aug 18, 12:00 am",0.0,2.689,87,0.991195,27.963,0.0
"Aug 18, 01:00 am",38.3205,3.529,86,0.991589,27.763,16.52
"Aug 18, 02:00 am",2.4599,3.084,89,0.989813,27.563,1.0
"Aug 18, 03:00 am",0.0,2.126,94,0.990208,27.463,0.0
"Aug 18, 04:00 am",0.0,1.641,82,0.988826,27.263,0.0
"Aug 18, 05:00 am",0.0,1.433,44,0.989418,27.163,0.0
"Aug 18, 06:00 am",0.0,1.661,48,0.989122,27.313,0.0
"Aug 18, 07:00 am",0.0,1.878,341,0.988826,27.463,0.0
"Aug 18, 08:00 am",39.7576,3.549,337,0.989122,27.763,15.3
"Aug 18, 09:00 am",114.062,4.34,28,0.99307,28.363,42.72
"Aug 18, 10:00 am",167.011,4.785,55,0.992675,28.763,66.86
"Aug 18, 11:00 am",187.791,4.963,73,0.991391,29.163,72.45
"Aug 18, 12:00 pm",476.811,6.555,89,0.988924,28.963,181.5
"Aug 18, 01:00 pm",623.695,7.177,90,0.988924,28.663,247.68
"Aug 18, 02:00 pm",684.963,7.375,83,0.98843,28.563,253.89
"Aug 18, 03:00 pm",498.551,6.653,82,0.988035,29.163,216.48
"Aug 18, 04:00 pm",230.879,5.269,82,0.986454,29.863,99.14
"Aug 18, 05:00 pm",91.7731,4.172,101,0.986652,30.363,38.23
"Aug 18, 06:00 pm",148.162,4.637,109,0.989021,29.513,54.6
"Aug 18, 07:00 pm",205.052,5.101,177,0.991391,28.663,86.55
"Aug 18, 08:00 pm",214.3,5.161,199,0.990207,29.263,91.0
"Aug 18, 09:00 pm",263.742,5.457,217,0.988923,29.563,111.15
"Aug 18, 10:00 pm",1054.94,8.502,225,0.988232,29.363,389.4
"Aug 18, 11:00 pm",42.856,3.589,219,0.990602,28.363,17.64
"Aug 19, 12:00 am",1940.47,10.371,57,0.992285,21.863,828.09
"Aug 19, 01:00 am",24.6032,3.342,98,0.989817,22.863,9.99
"Aug 19, 02:00 am",0.0,0.821,222,0.989321,24.163,0.0
"Aug 19, 03:00 am",0.0,2.106,255,0.990012,24.563,0.0
"Aug 19, 04:00 am",155.09,4.676,230,0.987741,25.463,62.39
"Aug 19, 05:00 am",782.88,7.672,236,0.987544,25.963,283.99
"Aug 19, 06:00 am",572.223,6.95,224,0.987149,25.763,235.25
"Aug 19, 07:00 am",403.414,6.218,241,0.986754,25.563,147.86
"Aug 19, 08:00 am",18.7584,3.282,251,0.989913,26.263,7.41
"Aug 19, 09:00 am",0.0,2.541,288,0.993169,28.063,0.0
"Aug 19, 10:00 am",0.0,1.809,309,0.993168,29.563,0.0
"Aug 19, 11:00 am",0.0,0.83,127,0.991193,30.663,0.0
"Aug 19, 12:00 pm",198.179,5.062,120,0.988527,30.463,82.31
"Aug 19, 01:00 pm",929.593,8.166,127,0.988036,28.663,393.78
"Aug 19, 02:00 pm",1858.43,10.272,133,0.987246,27.863,693.32
"Aug 19, 03:00 pm",2116.59,10.855,135,0.988036,27.763,779.64
"Aug 19, 04:00 pm",2187.8,11.023,140,0.986062,27.663,813.08
"Aug 19, 05:00 pm",2276.49,11.221,142,0.986654,27.263,979.28
"Aug 19, 06:00 pm",2031.91,10.647,134,0.988727,26.663,817.35
"Aug 19, 07:00 pm",1775.52,10.064,133,0.990801,26.063,705.56
"Aug 19, 08:00 pm",1479.42,9.481,140,0.989321,26.363,545.22
"Aug 19, 09:00 pm",881.29,7.988,160,0.989419,26.363,363.06
"Aug 19, 10:00 pm",546.592,6.831,169,0.992281,26.363,234.73
"Aug 19, 11:00 pm",468.537,6.495,171,0.990998,26.263,199.72
"Aug 20, 12:00 am",326.305,5.803,185,0.99011,26.263,133.81
"Aug 20, 01:00 am",72.8519,3.954,176,0.9909,26.363,26.67
"Aug 20, 02:00 am",145.567,4.597,163,0.989518,26.263,53.71
"Aug 20, 03:00 am",146.765,4.607,172,0.990406,26.163,53.41
"Aug 20, 04:00 am",80.8184,4.053,164,0.989024,26.163,30.76
"Aug 20, 05:00 am",102.888,4.241,137,0.989814,26.163,38.16
"Aug 20, 06:00 am",93.417,4.162,152,0.990505,26.213,35.57
"Aug 20, 07:00 am",84.1249,4.083,164,0.991196,26.263,32.88
"Aug 20, 08:00 am",88.2798,4.123,191,0.990306,27.163,38.44
"Aug 20, 09:00 am",10.3829,3.183,190,0.992083,28.363,4.24
"Aug 20, 10:00 am",15.6374,3.253,167,0.99149,29.463,6.67
"Aug 20, 11:00 am",80.1539,4.063,142,0.989219,30.063,33.41
"Aug 20, 12:00 pm",298.977,5.665,121,0.990304,29.963,110.32
"Aug 20, 01:00 pm",1022.84,8.403,121,0.991391,28.763,428.44
"Aug 20, 02:00 pm",1868.6,10.291,126,0.989022,27.963,713.82
"Aug 20, 03:00 pm",1815.91,10.173,129,0.988825,27.763,746.57
"Aug 20, 04:00 pm",1522.97,9.59,131,0.987443,27.863,589.81
"Aug 20, 05:00 pm",1628.49,9.797,137,0.988726,27.863,716.23
"Aug 20, 06:00 pm",1546.08,9.629,129,0.98853,27.513,589.19
"Aug 20, 07:00 pm",1468.77,9.471,143,0.988431,27.163,561.56
"Aug 20, 08:00 pm",276.585,5.516,143,0.990109,27.163,120.16
"Aug 20, 09:00 pm",364.033,6.031,151,0.989912,26.963,131.77
"Aug 20, 10:00 pm",809.35,7.751,152,0.992281,26.663,336.48
"Aug 20, 11:00 pm",859.219,7.909,176,0.993268,26.663,359.18
"Aug 21, 12:00 am",992.252,8.304,176,0.991097,26.663,423.6
"Aug 21, 01:00 am",339.961,5.882,191,0.992775,26.863,148.89
"Aug 21, 02:00 am",221.728,5.19,175,0.990801,26.863,97.13
"Aug 21, 03:00 am",191.582,4.983,169,0.9909,26.663,69.97
"Aug 21, 04:00 am",104.052,4.251,188,0.9909,26.563,44.3
"Aug 21, 05:00 am",65.4725,3.865,182,0.989023,26.563,26.96
"Aug 21, 06:00 am",0.0,2.798,165,0.99011,26.813,0.0
"Aug 21, 07:00 am",0.0,1.72,179,0.991097,27.063,0.0
"Aug 21, 08:00 am",0.0,0.88,174,0.991787,27.963,0.0
"Aug 21, 09:00 am",0.0,1.127,209,0.993069,29.263,0.0
"Aug 21, 10:00 am",0.0,1.236,125,0.991884,30.263,0.0
"Aug 21, 11:00 am",77.2479,4.024,96,0.99218,30.563,30.52
"Aug 21, 12:00 pm",574.354,6.98,102,0.991194,29.763,208.6
"Aug 21, 01:00 pm",1343.31,9.224,101,0.9908,28.263,522.53
"Aug 21, 02:00 pm",1219.42,8.917,105,0.989417,27.963,519.61
"Aug 21, 03:00 pm",1002.87,8.344,102,0.990405,27.763,417.31
"Aug 21, 04:00 pm",501.633,6.653,100,0.989418,27.763,199.02
"Aug 21, 05:00 pm",325.693,5.813,107,0.98843,27.863,118.69
"Aug 21, 06:00 pm",192.044,4.993,103,0.990109,27.763,75.69
"Aug 21, 07:00 pm",94.137,4.172,108,0.991886,27.663,37.42
"Aug 21, 08:00 pm",90.5439,4.142,84,0.991688,27.563,39.32
"Aug 21, 09:00 pm",139.634,4.548,80,0.993762,27.463,57.43
"Aug 21, 10:00 pm",85.0928,4.093,87,0.992972,27.463,32.75
"Aug 21, 11:00 pm",49.8061,3.668,111,0.993466,27.463,20.02
"Aug 22, 12:00 am",0.0,2.531,127,0.994156,27.363,0.0
"Aug 22, 01:00 am",0.0,2.017,193,0.994749,27.263,0.0
"Aug 22, 02:00 am",61.8842,3.816,221,0.99386,27.063,24.06
"Aug 22, 03:00 am",109.3,4.291,235,0.994847,26.963,43.53
"Aug 22, 04:00 am",299.094,5.645,254,0.991985,27.163,116.17
"Aug 22, 05:00 am",415.177,6.268,273,0.992183,27.163,172.13
"Aug 22, 06:00 am",322.542,5.783,293,0.99238,27.363,133.2
"Aug 22, 07:00 am",242.005,5.309,290,0.992479,27.563,100.97
"Aug 22, 08:00 am",359.563,6.011,280,0.990602,28.263,137.16
"Aug 22, 09:00 am",415.527,6.278,286,0.995537,29.463,160.08
"Aug 22, 10:00 am",155.323,4.696,287,0.993068,30.563,57.47
"Aug 22, 11:00 am",0.0,2.323,308,0.990994,31.263,0.0
"Aug 22, 12:00 pm",50.2777,3.688,55,0.99218,30.463,18.26
"Aug 22, 01:00 pm",641.592,7.207,74,0.993467,26.563,261.65
"Aug 22, 02:00 pm",344.061,5.882,69,0.992975,23.263,147.8
"Aug 22, 03:00 pm",0.0,2.877,74,0.992087,23.463,0.0
"Aug 22, 04:00 pm",1.97659,3.065,97,0.990112,23.863,0.78
